"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P13"	17	399	47	[ 192]	[STATIC, RECTANGLE, 755.0, 307.0, 770.0, 406.0]	399	1	192	192	"o"	1	Fixation: 13880 ms	192	"o"	0,78	0	1	1	1	"RIGHT"	[ 200]	[STATIC, RECTANGLE, 890.0, 307.0, 905.0, 406.0]	200	"k"	1	200	RIGHT	[ 199]	199	s	199	24	151,21	2,29	198	92	P13	17	6	26682
"P13"	17	115	48	[ 200]	[STATIC, RECTANGLE, 890.0, 307.0, 905.0, 406.0]	115	1	200	200	"k"	1	Fixation: 14303 ms	200	"k"	0,66	0	1	1	1	"RIGHT"	[ 190]	[STATIC, RECTANGLE, 710.0, 307.0, 732.0, 406.0]	190	"s"	1	190	LEFT	[ 190]	190	s	190	33	184,50	3,61	192	92	P13	17	6	26682
"P13"	17	182	49	[ 190]	[STATIC, RECTANGLE, 710.0, 307.0, 732.0, 406.0]	182	1	190	190	"s"	1	Fixation: 14451 ms	190	"s"	0,70	0	1	1	1	"RIGHT"	[ 186]	[STATIC, RECTANGLE, 650.0, 307.0, 665.0, 406.0]	186	"e"	2	186	LEFT	[ 186]	186	e	186	20	101,69	1,30	200	92	P13	17	6	26682
"P13"	17	182	50	[ 186]	[STATIC, RECTANGLE, 650.0, 307.0, 665.0, 406.0]	572	2	186	186	"e"	2	Fixation: 14653 ms	186	"e"	0,83	45	1	1	1	"RIGHT"	[ 198]	[STATIC, RECTANGLE, 860.0, 307.0, 875.0, 406.0]	198	"r"	2	198	RIGHT	[ 197]	197	o	197	27	263,12	4,14	190	92	P13	17	6	26682
"P13"	17	415	51	[ 198]	[STATIC, RECTANGLE, 860.0, 307.0, 875.0, 406.0]	722	2	198	198	"r"	2	Fixation: 14862 ms	198	"r"	0,65	46	1	1	1	"RIGHT"	[ 206]	[STATIC, RECTANGLE, 980.0, 307.0, 1002.0, 406.0]	206	"e"	1	206	RIGHT	[ 206]	206	e	206	23	175,13	2,63	186	92	P13	17	6	26682
"P13"	17	428	52	[ 206]	[STATIC, RECTANGLE, 980.0, 307.0, 1002.0, 406.0]	428	1	206	206	"e"	1	Fixation: 15300 ms	206	"e"	0,17	0	1	1	1	"RIGHT"	[ 213]	[STATIC, RECTANGLE, 1107.0, 307.0, 1130.0, 406.0]	213	"N"	1	213	RIGHT	[ 213]	213	N	213	28	155,55	2,65	198	92	P13	17	6	26682
"P13"	17	613	53	[ 213]	[STATIC, RECTANGLE, 1107.0, 307.0, 1130.0, 406.0]	613	1	213	213	"N"	1	Fixation: 15756 ms	213	"N"	0,16	0	1	1	1	"RIGHT"	[ 212]	[STATIC, RECTANGLE, 1085.0, 307.0, 1107.0, 406.0]	212	"."	1	212	LEFT	[ 211]	211	n	211	19	93,22	1,37	206	92	P13	17	6	26682
"P13"	17	544	54	[ 212]	[STATIC, RECTANGLE, 1085.0, 307.0, 1107.0, 406.0]	544	1	212	212	"."	1	Fixation: 16388 ms	212	"."	0,20	0	1	1	1	"RIGHT"	[ 216]	[STATIC, RECTANGLE, 1160.0, 307.0, 1175.0, 406.0]	216	"e"	1	216	RIGHT	[ 216]	216	e	216	22	120,01	1,68	213	92	P13	17	6	26682
"P13"	17	219	55	[ 216]	[STATIC, RECTANGLE, 1160.0, 307.0, 1175.0, 406.0]	219	1	216	216	"e"	1	Fixation: 16954 ms	216	"e"	0,14	0	1	1	1	"RIGHT"	[ 214]	[STATIC, RECTANGLE, 1130.0, 307.0, 1145.0, 406.0]	214	"o"	1	214	LEFT	[ 213]	213	N	213	12	57,71	0,74	212	92	P13	17	6	26682
"P13"	17	187	56	[ 214]	[STATIC, RECTANGLE, 1130.0, 307.0, 1145.0, 406.0]	187	1	214	214	"o"	1	Fixation: 17185 ms	214	"o"	0,21	0	1	1	1	"RIGHT"	[ 221]	[STATIC, RECTANGLE, 1265.0, 307.0, 1280.0, 406.0]	221	"e"	1	221	RIGHT	[ 220]	220	j	220	24	186,70	2,67	216	92	P13	17	6	26682
"P13"	17	197	57	[ 221]	[STATIC, RECTANGLE, 1265.0, 307.0, 1280.0, 406.0]	197	1	221	221	"e"	1	Fixation: 17396 ms	221	"e"	0,16	0	1	1	1	"RIGHT"	[ 226]	[STATIC, RECTANGLE, 1355.0, 307.0, 1370.0, 406.0]	226	"d"	1	226	RIGHT	[ 226]	226	d	226	24	140,81	2,00	214	92	P13	17	6	26682
"P13"	17	192	58	[ 226]	[STATIC, RECTANGLE, 1355.0, 307.0, 1370.0, 406.0]	192	1	226	226	"d"	1	Fixation: 17617 ms	226	"d"	0,15	0	1	1	1	"RIGHT"	[ 220]	[STATIC, RECTANGLE, 1242.0, 307.0, 1265.0, 406.0]	220	"j"	1	220	LEFT	[ 219]	219	f	219	32	157,45	2,81	221	92	P13	17	6	26682
"P13"	17	190	59	[ 220]	[STATIC, RECTANGLE, 1242.0, 307.0, 1265.0, 406.0]	190	1	220	220	"j"	1	Fixation: 17841 ms	220	"j"	0,22	0	1	1	1	"RIGHT"	[ 218]	[STATIC, RECTANGLE, 1197.0, 307.0, 1220.0, 406.0]	218	"a"	1	218	LEFT	[ 218]	218	a	218	12	53,50	0,71	226	92	P13	17	6	26682
"P13"	17	190	60	[ 218]	[STATIC, RECTANGLE, 1197.0, 307.0, 1220.0, 406.0]	190	1	218	218	"a"	1	Fixation: 18043 ms	218	"a"	0,24	0	1	1	1	"RIGHT"	[ 222]	[STATIC, RECTANGLE, 1280.0, 307.0, 1302.0, 406.0]	222	"r"	1	222	RIGHT	[ 223]	223	k	223	23	136,44	1,87	220	92	P13	17	6	26682
"P13"	17	196	61	[ 222]	[STATIC, RECTANGLE, 1280.0, 307.0, 1302.0, 406.0]	196	1	222	222	"r"	1	Fixation: 18256 ms	222	"r"	0,14	0	1	1	1	"RIGHT"	[ 227]	[STATIC, RECTANGLE, 1370.0, 307.0, 1385.0, 406.0]	227	"e"	1	227	RIGHT	[ 227]	227	e	227	18	111,32	1,60	218	92	P13	17	6	26682
"P13"	17	323	62	[ 227]	[STATIC, RECTANGLE, 1370.0, 307.0, 1385.0, 406.0]	323	1	227	227	"e"	1	Fixation: 18470 ms	227	"e"	0,16	0	1	1	1	"RIGHT"	[ 232]	[STATIC, RECTANGLE, 1460.0, 307.0, 1475.0, 406.0]	232	"k"	1	232	RIGHT	[ 230]	230	å	230	18	96,76	1,21	222	92	P13	17	6	26682
"P13"	17	794	63	[ 232]	[STATIC, RECTANGLE, 1460.0, 307.0, 1475.0, 406.0]	794	1	232	232	"k"	1	Fixation: 18811 ms	232	"k"	0,01	0	1	1	1	"RIGHT"	[ 237]	[STATIC, RECTANGLE, 1557.0, 307.0, 1580.0, 406.0]	237	"s"	1	237	RIGHT	[ 236]	236	n	236	21	102,33	1,46	227	92	P13	17	6	26682
"P13"	17	234	64	[ 237]	[STATIC, RECTANGLE, 1557.0, 307.0, 1580.0, 406.0]	234	1	237	237	"s"	1	Fixation: 19626 ms	237	"s"	0,31	0	1	1	1	"RIGHT"	[ 243]	[STATIC, RECTANGLE, 1655.0, 307.0, 1670.0, 406.0]	243	"i"	1	243	RIGHT	[ 243]	243	i	243	36	114,48	1,83	232	92	P13	17	6	26682
"P13"	17	151	65	[ 243]	[STATIC, RECTANGLE, 1655.0, 307.0, 1670.0, 406.0]	151	1	243	243	"i"	1	Fixation: 19896 ms	243	"i"	0,86	0	1	1	1	"RIGHT"	[ 252]	[STATIC, RECTANGLE, 290.0, 406.0, 305.0, 505.0]	252	"f"	1	252	LEFT	[ 251]	251	e	251	93	449,20	27,55	237	92	P13	17	6	26682
"P13"	17	120	66	[ 252]	[STATIC, RECTANGLE, 290.0, 406.0, 305.0, 505.0]	120	1	252	252	"f"	1	Fixation: 20140 ms	252	"f"	0,77	0	1	1	1	"RIGHT"	[ 159]	[STATIC, RECTANGLE, 215.0, 307.0, 230.0, 406.0]	159	"o"	1	159	LEFT	[ 158]	158	f	158	18	91,65	1,32	243	92	P13	17	6	26682
"P13"	17	315	67	[ 159]	[STATIC, RECTANGLE, 215.0, 307.0, 230.0, 406.0]	315	1	159	159	"o"	1	Fixation: 20278 ms	159	"o"	0,97	0	1	1	1	"RIGHT"	[ 260]	[STATIC, RECTANGLE, 440.0, 406.0, 455.0, 505.0]	260	"i"	1	260	RIGHT	[ 260]	260	i	260	37	267,53	4,55	252	92	P13	17	6	26682
"P13"	17	215	68	[ 260]	[STATIC, RECTANGLE, 440.0, 406.0, 455.0, 505.0]	215	1	260	260	"i"	1	Fixation: 20630 ms	260	"i"	0,87	0	1	1	1	"RIGHT"	[ 176]	[STATIC, RECTANGLE, 485.0, 307.0, 500.0, 406.0]	176	"n"	1	176	RIGHT	[ 177]	177	c	177	23	110,57	1,19	159	92	P13	17	6	26682
"P13"	17	187	69	[ 176]	[STATIC, RECTANGLE, 485.0, 307.0, 500.0, 406.0]	187	1	176	176	"n"	1	Fixation: 20868 ms	176	"n"	1,00	0	1	1	1	"RIGHT"	[ 271]	[STATIC, RECTANGLE, 650.0, 406.0, 665.0, 505.0]	271	"d"	1	271	RIGHT	[ 272]	272	e	272	39	189,11	3,56	260	92	P13	17	6	26682
"P13"	17	156	70	[ 271]	[STATIC, RECTANGLE, 650.0, 406.0, 665.0, 505.0]	156	1	271	271	"d"	1	Fixation: 21094 ms	271	"d"	0,46	0	1	1	1	"RIGHT"	[ 280]	[STATIC, RECTANGLE, 822.0, 406.0, 845.0, 505.0]	280	"f"	1	280	RIGHT	[ 280]	280	f	280	24	217,62	3,40	176	92	P13	17	6	26682
"P13"	17	220	71	[ 280]	[STATIC, RECTANGLE, 822.0, 406.0, 845.0, 505.0]	220	1	280	280	"f"	1	Fixation: 21274 ms	280	"f"	0,26	0	1	1	1	"RIGHT"	[ 295]	[STATIC, RECTANGLE, 1070.0, 406.0, 1085.0, 505.0]	295	"s"	1	295	RIGHT	[ 286]	286	e	286	23	144,26	1,93	271	92	P13	17	6	26682
"P13"	17	200	72	[ 295]	[STATIC, RECTANGLE, 1070.0, 406.0, 1085.0, 505.0]	200	1	295	295	"s"	1	Fixation: 21638 ms	295	"s"	0,20	0	1	1	1	"RIGHT"	[ 306]	[STATIC, RECTANGLE, 1280.0, 406.0, 1295.0, 505.0]	306	"a"	1	306	RIGHT	[ 305]	305	m	305	32	231,59	4,29	280	92	P13	17	6	26682
"P13"	17	209	73	[ 306]	[STATIC, RECTANGLE, 1280.0, 406.0, 1295.0, 505.0]	209	1	306	306	"a"	1	Fixation: 21870 ms	306	"a"	0,39	0	1	1	1	"RIGHT"	[ 313]	[STATIC, RECTANGLE, 1422.0, 406.0, 1445.0, 505.0]	313	"f"	1	313	RIGHT	[ 313]	313	f	313	28	202,86	3,08	295	92	P13	17	6	26682
"P13"	17	261	74	[ 313]	[STATIC, RECTANGLE, 1422.0, 406.0, 1445.0, 505.0]	261	1	313	313	"f"	1	Fixation: 22107 ms	313	"f"	0,35	0	1	1	1	"RIGHT"	[ 319]	[STATIC, RECTANGLE, 1520.0, 406.0, 1535.0, 505.0]	319	"e"	1	319	RIGHT	[ 319]	319	e	319	23	128,70	1,87	306	92	P13	17	6	26682
"P13"	17	121	75	[ 319]	[STATIC, RECTANGLE, 1520.0, 406.0, 1535.0, 505.0]	121	1	319	319	"e"	1	Fixation: 22391 ms	319	"e"	0,26	0	1	1	1	"RIGHT"	[ 249]	[STATIC, RECTANGLE, 245.0, 406.0, 260.0, 505.0]	249	"m"	1	249	LEFT	[ 248]	248	e	248	87	470,30	25,64	313	92	P13	17	6	26682
"P13"	17	208	76	[ 249]	[STATIC, RECTANGLE, 245.0, 406.0, 260.0, 505.0]	208	1	249	249	"m"	1	Fixation: 22599 ms	249	"m"	0,74	0	1	1	1	"RIGHT"	[ 337]	[STATIC, RECTANGLE, 380.0, 505.0, 402.0, 604.0]	337	"e"	1	337	RIGHT	[ 257]	257	t	257	24	214,42	2,93	319	92	P13	17	6	26682
"P13"	17	222	77	[ 337]	[STATIC, RECTANGLE, 380.0, 505.0, 402.0, 604.0]	222	1	337	337	"e"	1	Fixation: 22831 ms	337	"e"	1,02	0	1	1	1	"RIGHT"	[ 256]	[STATIC, RECTANGLE, 357.0, 406.0, 380.0, 505.0]	256	"a"	1	256	LEFT	[ 256]	256	a	256	12	62,80	0,68	249	92	P13	17	6	26682
"P13"	17	119	78	[ 256]	[STATIC, RECTANGLE, 357.0, 406.0, 380.0, 505.0]	119	1	256	256	"a"	1	Fixation: 23065 ms	256	"a"	0,85	0	1	1	1	"RIGHT"	[ 343]	[STATIC, RECTANGLE, 492.0, 505.0, 515.0, 604.0]	343	"o"	1	343	RIGHT	[ 342]	342	t	342	45	203,50	2,51	337	92	P13	17	6	26682
"P13"	17	188	79	[ 343]	[STATIC, RECTANGLE, 492.0, 505.0, 515.0, 604.0]	188	1	343	343	"o"	1	Fixation: 23229 ms	343	"o"	0,96	0	1	1	1	"RIGHT"	[ 357]	[STATIC, RECTANGLE, 777.0, 505.0, 800.0, 604.0]	357	"e"	1	357	RIGHT	[ 357]	357	e	357	30	356,35	5,80	256	92	P13	17	6	26682
"P13"	17	178	80	[ 357]	[STATIC, RECTANGLE, 777.0, 505.0, 800.0, 604.0]	178	1	357	357	"e"	1	Fixation: 23447 ms	357	"e"	0,52	0	1	1	1	"RIGHT"	[ 358]	[STATIC, RECTANGLE, 800.0, 505.0, 822.0, 604.0]	358	"t"	1	358	RIGHT	[ 358]	358	t	358	12	46,59	0,58	343	92	P13	17	6	26682
"P13"	17	178	81	[ 358]	[STATIC, RECTANGLE, 800.0, 505.0, 822.0, 604.0]	178	1	358	358	"t"	1	Fixation: 23637 ms	358	"t"	0,29	0	1	1	1	"RIGHT"	[ 366]	[STATIC, RECTANGLE, 950.0, 505.0, 965.0, 604.0]	366	"m"	2	366	RIGHT	[ 367]	367	i	367	41	141,53	3,26	357	92	P13	17	6	26682
"P13"	17	217	82	[ 366]	[STATIC, RECTANGLE, 950.0, 505.0, 965.0, 604.0]	491	2	366	366	"m"	2	Fixation: 23856 ms	366	"m"	0,23	1	0	1	1	"RIGHT"	[ 384]	[STATIC, RECTANGLE, 1265.0, 505.0, 1280.0, 604.0]	384	"i"	1	384	RIGHT	[ 384]	384	i	384	52	272,56	6,59	358	92	P13	17	6	26682
"P13"	17	256	83	[ 384]	[STATIC, RECTANGLE, 1265.0, 505.0, 1280.0, 604.0]	256	1	384	384	"i"	1	Fixation: 24125 ms	384	"i"	0,35	0	0	1	1	"RIGHT"	[ 396]	[STATIC, RECTANGLE, 1497.0, 505.0, 1520.0, 604.0]	396	"é"	1	396	RIGHT	[ 395]	395	e	395	31	267,56	4,63	366	92	P13	17	6	26682
"P13"	17	276	84	[ 396]	[STATIC, RECTANGLE, 1497.0, 505.0, 1520.0, 604.0]	276	1	396	396	"é"	1	Fixation: 24412 ms	396	"é"	0,68	0	0	1	1	"RIGHT"	[ 400]	[STATIC, RECTANGLE, 1580.0, 505.0, 1595.0, 604.0]	400	"r"	1	400	RIGHT	[ 400]	400	r	400	18	102,45	1,29	384	92	P13	17	6	26682
"P13"	17	152	85	[ 400]	[STATIC, RECTANGLE, 1580.0, 505.0, 1595.0, 604.0]	152	1	400	400	"r"	1	Fixation: 24706 ms	400	"r"	0,48	0	0	1	1	"RIGHT"	[ 403]	[STATIC, RECTANGLE, 1625.0, 505.0, 1647.0, 604.0]	403	"n"	1	403	RIGHT	[ 403]	403	n	403	16	90,27	1,26	396	92	P13	17	6	26682
"P13"	17	221	86	[ 403]	[STATIC, RECTANGLE, 1625.0, 505.0, 1647.0, 604.0]	221	1	403	403	"n"	1	Fixation: 24874 ms	403	"n"	0,21	0	0	1	1	"RIGHT"	[ 333]	[STATIC, RECTANGLE, 305.0, 505.0, 327.0, 604.0]	333	"n"	1	333	LEFT	[ 334]	334	v	334	93	449,02	26,22	400	92	P13	17	6	26682
"P13"	17	113	87	[ 333]	[STATIC, RECTANGLE, 305.0, 505.0, 327.0, 604.0]	113	1	333	333	"n"	1	Fixation: 25188 ms	333	"n"	0,58	0	1	1	1	"RIGHT"	[ 330]	[STATIC, RECTANGLE, 245.0, 505.0, 267.0, 604.0]	330	"l"	1	330	LEFT	[ 330]	330	l	330	19	91,71	1,32	403	92	P13	17	6	26682
"P13"	17	183	88	[ 330]	[STATIC, RECTANGLE, 245.0, 505.0, 267.0, 604.0]	183	1	330	330	"l"	1	Fixation: 25320 ms	330	"l"	0,65	0	1	1	1	"RIGHT"	[ 417]	[STATIC, RECTANGLE, 410.0, 604.0, 432.0, 676.0]	417	"d"	1	417	RIGHT	[ 417]	417	d	417	32	261,27	3,06	333	92	P13	17	6	26682
"P13"	17	226	89	[ 417]	[STATIC, RECTANGLE, 410.0, 604.0, 432.0, 676.0]	226	1	417	417	"d"	1	Fixation: 25535 ms	417	"d"	0,53	0	0	1	1	"RIGHT"	[ 437]	[STATIC, RECTANGLE, 770.0, 604.0, 792.0, 676.0]	437	"n"	1	437	RIGHT	[ 437]	437	n	437	37	389,24	7,47	330	92	P13	17	6	26682
"P13"	17	164	90	[ 437]	[STATIC, RECTANGLE, 770.0, 604.0, 792.0, 676.0]	164	1	437	437	"n"	1	Fixation: 25798 ms	437	"n"	0,20	0	0	1	1	"RIGHT"	[ 434]	[STATIC, RECTANGLE, 725.0, 604.0, 740.0, 676.0]	434	"m"	1	434	LEFT	[ 433]	433	a	433	22	67,62	1,13	417	92	P13	17	6	26682
"P13"	17	187	91	[ 434]	[STATIC, RECTANGLE, 725.0, 604.0, 740.0, 676.0]	187	1	434	434	"m"	1	Fixation: 25984 ms	434	"m"	0,20	0	1	1	1	"RIGHT"	[ 446]	[STATIC, RECTANGLE, 950.0, 604.0, 965.0, 676.0]	446	"t"	1	446	RIGHT	[ 445]	445	g	445	27	255,89	4,15	437	92	P13	17	6	26682
"P13"	17	527	92	[ 446]	[STATIC, RECTANGLE, 950.0, 604.0, 965.0, 676.0]	527	1	446	446	"t"	1	Fixation: 26198 ms	446	"t"	0,27	0	0	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	434	92	P13	17	6	26682
"P13"	18	299	1	[ 367]	[STATIC, RECTANGLE, 905.0, 505.0, 927.0, 577.0]	299	1	367	367	"g"	1	Fixation: 7 ms	367	"g"	0,21	0	0	1	1	"RIGHT"	[ 96]	[STATIC, RECTANGLE, 462.0, 208.0, 485.0, 307.0]	96	"d"	1	96	LEFT	[ 97]	97	e	97	69	388,99	11,12	.	60	P13	18	7	26682
"P13"	18	118	2	[ 96]	[STATIC, RECTANGLE, 462.0, 208.0, 485.0, 307.0]	118	1	96	96	"d"	1	Fixation: 375 ms	96	"d"	0,44	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	43	251,40	4,48	367	60	P13	18	7	26682
"P13"	18	184	3	[ ]	.	.	.	.	.	.	.	Fixation: 536 ms	5	"n"	1,03	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	32	78,74	2,04	96	60	P13	18	7	26682
"P13"	18	306	4	[ ]	.	.	.	.	.	.	.	Fixation: 752 ms	10	"e"	1,74	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	22	184,62	2,34	.	60	P13	18	7	26682
"P13"	18	146	5	[ ]	.	.	.	.	.	.	.	Fixation: 1080 ms	16	"r"	1,64	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	42	281,48	4,56	.	60	P13	18	7	26682
"P13"	18	272	6	[ ]	.	.	.	.	.	.	.	Fixation: 1268 ms	28	"n"	1,06	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	21	124,55	1,78	.	60	P13	18	7	26682
"P13"	18	161	7	[ ]	.	.	.	.	.	.	.	Fixation: 1561 ms	31	"k"	1,04	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	22	140,69	2,02	.	60	P13	18	7	26682
"P13"	18	221	8	[ ]	.	.	.	.	.	.	.	Fixation: 1744 ms	38	"v"	1,04	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	35	284,79	5,61	.	60	P13	18	7	26682
"P13"	18	197	9	[ ]	.	.	.	.	.	.	.	Fixation: 2000 ms	52	"d"	0,89	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	29	196,04	3,25	.	60	P13	18	7	26682
"P13"	18	269	10	[ ]	.	.	.	.	.	.	.	Fixation: 2226 ms	60	"r"	1,28	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	44	175,64	4,73	.	60	P13	18	7	26682
"P13"	18	321	11	[ ]	.	.	.	.	.	.	.	Fixation: 2539 ms	73	"d"	1,10	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	29	150,25	2,80	.	60	P13	18	7	26682
"P13"	18	166	12	[ ]	.	.	.	.	.	.	.	Fixation: 2889 ms	66	"o"	0,99	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	28	187,62	2,84	.	60	P13	18	7	26682
"P13"	18	198	13	[ ]	.	.	.	.	.	.	.	Fixation: 3083 ms	73	"d"	1,10	.	.	.	.	"RIGHT"	[ 81]	[STATIC, RECTANGLE, 1655.0, 136.0, 1680.0, 208.0]	81	"i"	1	81	RIGHT	[ ]	.	.	.	25	181,32	2,75	.	60	P13	18	7	26682
"P13"	18	207	14	[ 81]	[STATIC, RECTANGLE, 1655.0, 136.0, 1680.0, 208.0]	207	1	81	81	"i"	1	Fixation: 3306 ms	81	"i"	0,78	0	1	1	1	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 297.0, 136.0, 320.0, 208.0]	6	"m"	1	6	LEFT	[ 7]	7	å	7	102	487,54	26,48	.	60	P13	18	7	26682
"P13"	18	127	15	[ 6]	[STATIC, RECTANGLE, 297.0, 136.0, 320.0, 208.0]	337	2	6	6	"m"	1	Fixation: 3615 ms	6	"m"	0,23	0	1	1	2	"RIGHT"	[ 6]	[STATIC, RECTANGLE, 297.0, 136.0, 320.0, 208.0]	6	"m"	1	6	DOWN	[ 87]	87	e	87	16	82,73	1,17	81	60	P13	18	7	26682
"P13"	18	210	16	[ 6]	[STATIC, RECTANGLE, 297.0, 136.0, 320.0, 208.0]	337	2	6	6	"m"	1	Fixation: 3758 ms	6	"m"	0,65	0	1	2	2	"RIGHT"	[ 95]	[STATIC, RECTANGLE, 440.0, 208.0, 462.0, 307.0]	95	"n"	1	95	RIGHT	[ 95]	95	n	95	24	214,77	2,87	6	60	P13	18	7	26682
"P13"	18	368	17	[ 95]	[STATIC, RECTANGLE, 440.0, 208.0, 462.0, 307.0]	368	1	95	95	"n"	1	Fixation: 3992 ms	95	"n"	0,94	0	1	1	1	"RIGHT"	[ 100]	[STATIC, RECTANGLE, 545.0, 208.0, 567.0, 307.0]	100	"f"	1	100	RIGHT	[ 101]	101	e	101	26	181,32	2,70	6	60	P13	18	7	26682
"P13"	18	234	18	[ 100]	[STATIC, RECTANGLE, 545.0, 208.0, 567.0, 307.0]	234	1	100	100	"f"	1	Fixation: 4386 ms	100	"f"	0,66	0	1	1	1	"RIGHT"	[ 107]	[STATIC, RECTANGLE, 680.0, 208.0, 702.0, 307.0]	107	"t"	1	107	RIGHT	[ 108]	108	c	108	24	215,56	2,93	95	60	P13	18	7	26682
"P13"	18	320	19	[ 107]	[STATIC, RECTANGLE, 680.0, 208.0, 702.0, 307.0]	320	1	107	107	"t"	1	Fixation: 4644 ms	107	"t"	0,69	0	1	1	1	"RIGHT"	[ 113]	[STATIC, RECTANGLE, 785.0, 208.0, 800.0, 307.0]	113	"m"	1	113	RIGHT	[ 113]	113	m	113	25	169,32	1,99	100	60	P13	18	7	26682
"P13"	18	300	20	[ 113]	[STATIC, RECTANGLE, 785.0, 208.0, 800.0, 307.0]	300	1	113	113	"m"	1	Fixation: 4989 ms	113	"m"	0,49	0	1	1	1	"RIGHT"	[ 101]	[STATIC, RECTANGLE, 567.0, 208.0, 590.0, 307.0]	101	"e"	1	101	LEFT	[ 101]	101	e	101	43	231,96	4,39	107	60	P13	18	7	26682
"P13"	18	411	21	[ 101]	[STATIC, RECTANGLE, 567.0, 208.0, 590.0, 307.0]	411	1	101	101	"e"	1	Fixation: 5332 ms	101	"e"	0,76	0	1	1	1	"RIGHT"	[ 127]	[STATIC, RECTANGLE, 1047.0, 208.0, 1070.0, 307.0]	127	"e"	1	127	RIGHT	[ 127]	127	e	127	52	438,45	10,23	113	60	P13	18	7	26682
"P13"	18	218	22	[ 127]	[STATIC, RECTANGLE, 1047.0, 208.0, 1070.0, 307.0]	218	1	127	127	"e"	1	Fixation: 5795 ms	127	"e"	0,05	0	1	1	1	"RIGHT"	[ 126]	[STATIC, RECTANGLE, 1025.0, 208.0, 1047.0, 307.0]	126	"i"	1	126	LEFT	[ 126]	126	i	126	14	57,70	0,66	101	60	P13	18	7	26682
"P13"	18	171	23	[ 126]	[STATIC, RECTANGLE, 1025.0, 208.0, 1047.0, 307.0]	171	1	126	126	"i"	1	Fixation: 6027 ms	126	"i"	0,40	0	1	1	1	"RIGHT"	[ 134]	[STATIC, RECTANGLE, 1175.0, 208.0, 1190.0, 307.0]	134	"n"	1	134	RIGHT	[ 134]	134	n	134	26	227,84	3,03	127	60	P13	18	7	26682
"P13"	18	489	24	[ 134]	[STATIC, RECTANGLE, 1175.0, 208.0, 1190.0, 307.0]	489	1	134	134	"n"	1	Fixation: 6224 ms	134	"n"	0,36	0	1	1	1	"RIGHT"	[ 146]	[STATIC, RECTANGLE, 1392.0, 208.0, 1415.0, 307.0]	146	"m"	1	146	RIGHT	[ 146]	146	m	146	40	197,07	4,88	126	60	P13	18	7	26682
